8.913,0.000,0.000,0.000,0.000,183,163,152,189,173.000,-14.282,0,20000.000,50.000,400.282,0.000,0.721,13.762,1,0,50.000
8.910,0.000,0.000,0.000,0.000,183,160,155,189,171.500,0.000,0,20000.000,50.000,401.184,0.000,0.737,13.736,1,0,50.000
8.910,0.000,0.000,0.000,0.000,184,157,155,186,170.500,0.000,0,20000.000,50.000,400.284,0.000,0.726,13.729,1,0,50.000
8.910,0.000,0.000,0.000,0.000,185,157,155,184,170.500,0.000,0,20000.000,50.000,401.178,0.000,0.727,13.731,1,0,50.000
8.929,0.000,0.000,0.000,0.000,183,172,154,183,177.500,0.000,0,20000.000,50.000,401.178,0.000,0.726,13.703,1,0,50.000
8.920,0.000,0.000,0.000,0.000,185,172,154,187,178.500,0.000,0,20000.000,50.000,400.278,0.000,0.720,13.718,1,0,50.000
8.913,0.000,0.000,0.000,0.000,183,165,154,188,174.000,0.000,0,20000.000,50.000,401.637,0.000,0.750,13.711,1,0,50.000
8.910,0.000,0.000,0.000,0.000,184,169,155,188,176.500,0.000,0,20000.000,50.000,400.278,0.000,0.720,13.728,1,0,50.000
8.917,0.000,0.000,0.000,0.000,177,168,154,187,172.500,0.000,0,20000.000,50.000,400.278,0.000,0.726,13.712,1,0,50.000
8.910,0.000,0.000,0.000,0.000,179,168,153,190,173.500,42.887,0,20000.000,50.000,401.192,0.000,0.722,13.713,1,0,50.000
8.907,0.000,0.000,0.000,0.000,179,158,154,191,168.500,0.000,0,20000.000,50.000,400.290,0.000,0.731,13.725,1,0,50.000
8.900,0.000,0.000,0.000,0.000,185,160,153,191,172.500,0.000,0,20000.000,50.000,401.202,0.000,0.725,13.726,1,0,50.000
8.910,0.000,0.000,0.000,0.000,185,159,153,191,172.000,0.000,0,20000.000,50.000,401.202,0.000,0.719,13.707,1,0,50.000
8.900,0.000,0.000,0.000,0.000,187,159,152,190,173.000,0.000,0,20000.000,50.000,401.685,0.028,0.741,13.701,1,2,50.000
8.643,-1928.205,-1916.727,-1865.079,-1974.114,185,159,154,189,172.000,-14.209,0,20000.000,50.000,0.157,0.028,0.725,13.710,1,2,50.000
8.549,-2226.617,-2261.050,-2232.356,-2312.698,184,157,154,188,170.500,0.000,0,20000.000,50.000,0.156,0.028,0.805,13.715,1,2,50.000
8.514,-2433.211,-2438.949,-2421.733,-2467.643,183,155,154,188,169.000,0.000,0,20000.000,50.000,0.157,0.028,0.800,13.711,1,2,50.000
8.504,-2461.904,-2467.643,-2444.688,-2513.553,183,154,153,187,168.500,0.000,0,20000.000,50.000,0.158,0.028,0.800,13.914,1,2,50.000
8.491,-2473.382,-2490.598,-2433.211,-2513.553,185,154,153,187,169.500,0.000,0,20000.000,50.000,0.158,0.028,0.799,13.700,1,2,50.000
8.488,-2484.859,-2467.643,-2438.949,-2479.120,182,148,151,184,166.500,0.000,0,20000.000,50.000,0.158,0.028,0.798,13.730,1,2,50.000
8.491,-2525.030,-2513.553,-2421.733,-2473.382,176,147,146,179,161.500,-14.295,1,20000.000,50.000,0.158,0.028,0.823,13.712,1,2,50.000
8.494,-2519.291,-2513.553,-2421.733,-2519.291,153,147,142,177,150.000,0.000,0,20000.000,50.000,0.158,0.097,0.809,13.707,1,4,50.000
8.504,-2461.904,-2456.166,-2318.437,-2467.643,146,165,139,155,150.500,0.000,0,20000.000,50.000,0.157,0.028,0.795,13.718,1,2,50.000
8.739,-1492.063,-1641.269,-1543.712,-1296.947,141,165,132,138,139.500,-14.296,0,20000.000,50.000,0.157,0.098,0.797,13.704,1,4,50.000
8.765,-1388.766,-1537.973,-1377.289,-1360.073,136,142,127,132,134.000,-42.637,0,20000.000,50.000,0.157,0.098,0.808,13.909,1,4,50.000
8.781,-1319.902,-1325.640,-1245.299,-1273.992,131,127,123,127,127.000,-43.078,0,20000.000,50.000,0.157,0.097,0.805,13.720,1,4,50.000
8.791,-1142.002,-1228.083,-1187.912,-1216.605,123,121,117,120,120.500,-28.764,0,20000.000,50.000,0.157,0.098,0.806,13.712,1,4,50.000
8.804,-1176.434,-1193.650,-1147.741,-1147.741,118,116,114,115,115.500,-14.294,1,20000.000,50.000,0.156,0.097,0.828,13.699,1,4,50.000
8.804,-1170.696,-1107.570,-1159.218,-1170.696,116,111,111,111,111.000,-28.424,0,20000.000,50.000,0.157,0.098,0.810,13.740,1,4,50.000
8.813,-1107.570,-1078.876,-1096.092,-1067.399,109,107,106,108,107.500,-14.376,0,20000.000,50.000,0.156,0.098,0.807,13.706,1,4,50.000
8.820,-1101.831,-1027.228,-1044.444,-1078.876,106,101,100,104,102.500,-14.295,1,20000.000,50.000,0.157,0.098,0.806,13.705,1,4,50.000
8.830,-1027.228,-987.057,-1004.273,-929.670,99,96,94,100,97.500,-14.208,0,20000.000,50.000,0.157,0.098,0.808,13.909,1,4,50.000
8.830,-975.580,-923.931,-918.192,-992.796,96,91,88,95,93.000,-14.356,0,20000.000,50.000,0.156,0.098,0.782,13.711,1,4,50.000
8.842,-929.670,-866.544,-866.544,-872.283,91,86,83,90,88.000,0.000,0,20000.000,50.000,0.157,0.098,0.773,13.720,1,4,50.000
8.846,-883.760,-797.680,-809.157,-855.067,86,78,78,84,81.000,-14.284,1,20000.000,50.000,0.157,0.098,0.785,13.770,1,4,50.000
8.859,-774.725,-700.122,-723.076,-872.283,78,73,73,80,75.500,-28.425,1,20000.000,50.000,0.156,0.098,0.776,13.730,1,4,50.000
8.865,-734.554,-636.996,-740.293,-797.680,73,67,68,75,70.500,-14.375,0,20000.000,50.000,0.157,0.098,0.773,13.699,1,4,50.000
8.875,-625.518,-539.438,-550.915,-665.689,68,62,62,71,65.000,-28.580,1,20000.000,50.000,0.157,0.098,0.775,13.754,1,4,50.000
8.884,-550.915,-453.357,-459.096,-510.744,63,56,56,62,59.000,-42.655,1,20000.000,50.000,0.156,0.098,0.777,13.899,1,4,50.000
8.897,-441.880,-206.593,-137.728,-344.322,56,50,50,53,51.500,-28.712,1,20000.000,50.000,0.157,0.091,0.773,13.696,1,4,50.000
8.910,-206.593,57.387,143.467,-22.954,48,44,44,45,44.500,-57.526,1,20000.000,50.000,0.157,0.098,0.774,13.744,1,4,50.000
8.907,-172.161,-80.341,-74.603,-97.557,38,37,35,38,37.500,0.000,0,20000.000,50.000,0.157,0.027,0.790,13.732,1,6,50.000
8.904,-241.025,-206.593,-212.332,-223.809,35,32,33,38,34.000,0.000,0,20000.000,50.000,0.157,0.027,0.747,13.695,1,6,50.000
8.907,-281.196,-263.980,-309.890,-269.719,34,29,30,38,32.000,0.000,0,20000.000,50.000,0.157,0.027,0.754,13.722,1,6,50.000
8.894,-263.980,-286.935,-350.061,-258.241,33,29,29,38,31.000,0.000,0,20000.000,50.000,0.157,0.027,0.759,13.729,1,6,50.000
8.897,-292.674,-292.674,-241.025,-309.890,33,29,32,25,30.500,0.000,0,20000.000,50.000,0.157,0.027,0.764,13.915,1,6,50.000
8.900,-292.674,-292.674,-304.151,-298.412,33,30,33,24,31.500,0.000,0,20000.000,50.000,0.157,0.027,0.766,13.722,1,6,50.000
8.888,-298.412,-298.412,-263.980,-275.457,33,30,32,24,31.000,0.000,0,20000.000,50.000,0.156,0.028,0.765,13.730,1,6,50.000
8.891,-304.151,-298.412,-206.593,-252.503,33,30,31,23,30.500,0.000,0,20000.000,50.000,0.157,0.027,0.789,13.728,1,6,50.000
8.897,-292.674,-298.412,-286.935,-321.367,33,30,31,23,30.500,0.000,0,20000.000,50.000,0.157,0.027,0.761,13.724,1,6,50.000
8.897,-304.151,-298.412,-269.719,-309.890,33,31,32,22,31.500,0.000,0,20000.000,50.000,0.156,0.027,0.763,13.704,1,6,50.000
8.897,-304.151,-298.412,-309.890,-286.935,33,31,32,23,31.500,0.000,0,20000.000,50.000,0.157,0.027,0.761,13.707,1,6,50.000
8.894,-298.412,-292.674,-298.412,-321.367,31,30,33,22,30.500,0.000,0,20000.000,50.000,0.157,0.027,0.761,13.893,1,6,50.000
8.897,-304.151,-298.412,-229.548,-246.764,33,29,33,23,31.000,0.000,0,20000.000,50.000,0.157,0.027,0.763,13.712,1,6,50.000
8.900,-298.412,-304.151,-344.322,-286.935,32,29,33,21,30.500,0.000,0,20000.000,50.000,0.157,0.028,0.761,13.708,1,6,50.000
8.897,-304.151,-304.151,-241.025,-246.764,32,30,32,23,31.000,0.000,0,20000.000,50.000,0.157,0.027,0.784,13.692,1,6,50.000
8.897,-298.412,-298.412,-344.322,-286.935,31,30,33,22,30.500,14.214,0,20000.000,50.000,0.157,0.027,0.760,13.705,1,6,50.000
8.894,-304.151,-298.412,-309.890,-332.844,31,30,33,23,30.500,0.000,0,20000.000,50.000,0.157,0.027,0.771,13.692,1,6,50.000
8.897,-281.196,-286.935,-304.151,-309.890,32,30,32,22,31.000,0.000,0,20000.000,50.000,0.156,0.027,0.767,13.703,1,6,50.000
8.897,-304.151,-304.151,-292.674,-292.674,32,29,32,22,30.500,0.000,0,20000.000,50.000,0.157,0.027,0.755,13.896,1,6,50.000
8.897,-286.935,-298.412,-327.106,-286.935,31,28,32,22,29.500,0.000,0,20000.000,50.000,0.157,0.027,0.767,13.748,1,6,50.000
