-0.801, -1.010, -0.801, -0.998, -0.801, -0.987, -0.801, -1.032
-0.764, -1.027, -0.764, -1.113, -0.764, -1.061, -0.764, -1.032
-0.727, -0.969, -0.727, -0.895, -0.727, -0.987, -0.727, -0.981
-0.690, -0.975, -0.690, -0.935, -0.690, -0.946, -0.690, -0.964
-0.652, -0.929, -0.652, -0.900, -0.652, -0.918, -0.652, -0.900
-0.614, -0.906, -0.614, -0.860, -0.614, -0.895, -0.614, -0.883
-0.576, -0.855, -0.576, -0.826, -0.576, -0.860, -0.576, -0.843
-0.538, -0.832, -0.538, -0.636, -0.538, -0.837, -0.538, -0.832
-0.499, -0.832, -0.499, -0.872, -0.499, -0.780, -0.499, -0.768
-0.460, -0.746, -0.460, -0.711, -0.460, -0.746, -0.460, -0.763
-0.421, -0.734, -0.421, -0.688, -0.421, -0.734, -0.421, -0.734
-0.382, -0.700, -0.382, -0.659, -0.382, -0.665, -0.382, -0.671
-0.343, -0.642, -0.343, -0.619, -0.343, -0.659, -0.343, -0.654
-0.303, -0.631, -0.303, -0.591, -0.303, -0.614, -0.303, -0.614
-0.264, -0.579, -0.264, -0.550, -0.264, -0.585, -0.264, -0.608
-0.224, -0.556, -0.224, -0.510, -0.224, -0.533, -0.224, -0.516
-0.184, -0.522, -0.184, -0.476, -0.184, -0.505, -0.184, -0.505
-0.144, -0.482, -0.144, -0.447, -0.144, -0.476, -0.144, -0.476
-0.104, -0.436, -0.104, -0.413, -0.104, -0.418, -0.104, -0.407
-0.064, -0.401, -0.064, -0.367, -0.064, -0.401, -0.064, -0.418
-0.024, -0.378, -0.024, -0.332, -0.024, -0.367, -0.024, -0.350
0.015, -0.332, 0.015, -0.315, 0.015, -0.321, 0.015, -0.338
0.055, -0.304, 0.055, -0.263, 0.055, -0.286, 0.055, -0.281
0.095, -0.269, 0.095, -0.218, 0.095, -0.235, 0.095, -0.246
0.135, -0.229, 0.135, -0.200, 0.135, -0.212, 0.135, -0.223
0.174, -0.183, 0.174, -0.154, 0.174, -0.206, 0.174, -0.183
0.214, -0.160, 0.214, -0.126, 0.214, -0.097, 0.214, -0.126
0.254, -0.131, 0.254, -0.091, 0.254, -0.126, 0.254, -0.114
0.294, -0.091, 0.294, -0.057, 0.294, -0.063, 0.294, -0.080
0.333, -0.051, 0.333, -0.051, 0.333, -0.063, 0.333, -0.045
0.373, -0.051, 0.373, -0.028, 0.373, 0.000, 0.373, -0.028
0.412, -0.051, 0.412, -0.022, 0.412, -0.011, 0.412, -0.028
0.451, -0.034, 0.451, -0.022, 0.451, -0.011, 0.451, -0.022
0.490, 0.022, 0.490, 0.126, 0.490, -0.005, 0.490, -0.017
0.528, 0.011, 0.528, -0.040, 0.528, 0.000, 0.528, 0.045
0.567, 0.022, 0.567, 0.143, 0.567, 0.005, 0.567, 0.057
0.605, 0.034, 0.605, 0.126, 0.605, 0.011, 0.605, 0.057
0.643, 0.034, 0.643, 0.126, 0.643, 0.000, 0.643, 0.068
0.681, 0.086, 0.681, 0.143, 0.681, 0.011, 0.681, 0.091
0.718, 0.120, 0.718, 0.166, 0.718, 0.045, 0.718, 0.131
0.755, 0.160, 0.755, 0.218, 0.755, 0.114, 0.755, 0.183
0.792, 0.218, 0.792, 0.252, 0.792, 0.149, 0.792, 0.212
0.829, 0.252, 0.829, 0.298, 0.829, 0.195, 0.829, 0.241
0.865, 0.298, 0.865, 0.332, 0.865, 0.258, 0.865, 0.309
0.901, 0.332, 0.901, 0.378, 0.901, 0.281, 0.901, 0.332
0.937, 0.384, 0.937, 0.424, 0.937, 0.338, 0.937, 0.384
0.972, 0.418, 0.972, 0.464, 0.972, 0.395, 0.972, 0.430
1.006, 0.482, 1.006, 0.505, 1.006, 0.413, 1.006, 0.459
1.041, 0.510, 1.041, 0.539, 1.041, 0.470, 1.041, 0.516
1.075, 0.550, 1.075, 0.642, 1.075, 0.527, 1.075, 0.562
1.108, 0.579, 1.108, 0.596, 1.108, 0.539, 1.108, 0.591
1.141, 0.642, 1.141, 0.677, 1.141, 0.619, 1.141, 0.659
1.174, 0.654, 1.174, 0.711, 1.174, 0.659, 1.174, 0.659
1.206, 0.734, 1.206, 0.757, 1.206, 0.682, 1.206, 0.734
1.238, 0.746, 1.238, 0.791, 1.238, 0.740, 1.238, 0.734
1.269, 0.786, 1.269, 0.826, 1.269, 0.757, 1.269, 0.791
1.300, 0.826, 1.300, 0.878, 1.300, 0.797, 1.300, 0.849
1.330, 0.855, 1.330, 0.900, 1.330, 0.849, 1.330, 0.837
1.359, 0.900, 1.359, 0.923, 1.359, 1.044, 1.359, 0.912
1.388, 0.929, 1.388, 0.987, 1.388, 0.832, 1.388, 0.941
1.417, 0.975, 1.417, 1.021, 1.417, 0.895, 1.417, 0.981
1.445, 0.998, 1.445, 1.055, 1.445, 1.044, 1.445, 1.010
1.472, 1.044, 1.472, 1.078, 1.472, 1.055, 1.472, 1.055
1.499, 1.073, 1.499, 1.136, 1.499, 1.055, 1.499, 1.073
1.525, 1.096, 1.525, 1.136, 1.525, 1.101, 1.525, 1.142
1.551, 1.021, 1.551, 1.182, 1.551, 1.136, 1.551, 1.136
1.576, 1.239, 1.576, 1.228, 1.576, 1.147, 1.576, 1.193
1.600, 1.199, 1.600, 1.245, 1.600, 1.205, 1.600, 1.199
1.624, 1.239, 1.624, 1.325, 1.624, 1.279, 1.624, 1.239
1.647, 1.239, 1.647, 1.251, 1.647, 1.216, 1.647, 1.273
1.669, 1.291, 1.669, 1.348, 1.669, 1.268, 1.669, 1.296
1.691, 1.331, 1.691, 1.354, 1.691, 1.342, 1.691, 1.319
1.712, 1.348, 1.712, 1.394, 1.712, 1.354, 1.712, 1.371
1.732, 1.383, 1.732, 1.405, 1.732, 1.365, 1.732, 1.411
1.752, 1.383, 1.752, 1.434, 1.752, 1.400, 1.752, 1.400
1.771, 1.428, 1.771, 1.469, 1.771, 1.400, 1.771, 1.434
1.789, 1.434, 1.789, 1.492, 1.789, 1.469, 1.789, 1.469
1.806, 1.497, 1.806, 1.515, 1.806, 1.446, 1.806, 1.480
1.823, 1.497, 1.823, 1.537, 1.823, 1.509, 1.823, 1.509
1.839, 1.532, 1.839, 1.560, 1.839, 1.503, 1.839, 1.549
1.854, 1.537, 1.854, 1.583, 1.854, 1.572, 1.854, 1.503
1.869, 1.583, 1.869, 1.612, 1.869, 1.595, 1.869, 1.595
1.883, 1.589, 1.883, 1.618, 1.883, 1.595, 1.883, 1.641
1.896, 1.589, 1.896, 1.652, 1.896, 1.595, 1.896, 1.583
1.908, 1.641, 1.908, 1.675, 1.908, 1.629, 1.908, 1.664
1.920, 1.664, 1.920, 1.652, 1.920, 1.652, 1.920, 1.629
1.931, 1.664, 1.931, 1.710, 1.931, 1.698, 1.931, 1.664
1.941, 1.624, 1.941, 1.710, 1.941, 1.652, 1.941, 1.715
1.950, 1.744, 1.950, 1.727, 1.950, 1.750, 1.950, 1.738
1.958, 1.698, 1.958, 1.756, 1.958, 1.710, 1.958, 1.710
1.966, 1.744, 1.966, 1.756, 1.966, 1.664, 1.966, 1.778
1.973, 1.733, 1.973, 1.767, 1.973, 1.801, 1.973, 1.710
1.979, 1.767, 1.979, 1.784, 1.979, 1.704, 1.979, 1.807
1.984, 1.778, 1.984, 1.790, 1.984, 1.756, 1.984, 1.773
1.989, 1.773, 1.989, 1.796, 1.989, 1.830, 1.989, 1.824
1.993, 1.641, 1.993, 1.824, 1.993, 1.853, 1.993, 1.767
1.996, 1.910, 1.996, 1.842, 1.996, 1.761, 1.996, 1.813
1.998, 1.819, 1.998, 1.813, 1.998, 1.824, 1.998, 1.847
1.999, 1.790, 1.999, 1.847, 1.999, 1.836, 1.999, 1.813
1.999, 1.870, 1.999, 1.870, 1.999, 1.767, 1.999, 1.819
1.999, 1.819, 1.999, 1.853, 1.999, 1.882, 1.999, 1.882
1.998, 1.859, 1.998, 1.859, 1.998, 1.859, 1.998, 1.824
1.996, 1.836, 1.996, 1.870, 1.996, 1.847, 1.996, 1.859
1.994, 1.870, 1.994, 1.882, 1.994, 1.801, 1.994, 1.836
1.990, 1.870, 1.990, 1.870, 1.990, 1.916, 1.990, 1.893
1.986, 1.870, 1.986, 1.836, 1.986, 1.847, 1.986, 1.893
1.981, 1.876, 1.981, 1.928, 1.981, 1.916, 1.981, 1.842
1.975, 1.859, 1.975, 1.882, 1.975, 1.796, 1.975, 1.905
1.968, 1.888, 1.968, 1.893, 1.968, 1.951, 1.968, 1.865
1.961, 1.847, 1.961, 1.824, 1.961, 1.859, 1.961, 1.847
1.953, 1.893, 1.953, 1.899, 1.953, 1.951, 1.953, 1.888
1.944, 1.847, 1.944, 1.893, 1.944, 1.813, 1.944, 1.865
1.934, 1.893, 1.934, 1.951, 1.934, 1.928, 1.934, 1.853
1.923, 1.842, 1.923, 1.813, 1.923, 1.893, 1.923, 1.899
1.912, 1.882, 1.912, 1.893, 1.912, 1.813, 1.912, 1.870
1.900, 1.836, 1.900, 1.859, 1.900, 1.876, 1.900, 1.842
1.887, 1.876, 1.887, 1.865, 1.887, 1.859, 1.887, 1.905
1.874, 1.824, 1.874, 1.847, 1.874, 1.836, 1.874, 1.813
1.859, 1.905, 1.859, 1.859, 1.859, 1.836, 1.859, 1.836
1.844, 1.790, 1.844, 1.836, 1.844, 1.836, 1.844, 1.819
1.828, 1.842, 1.828, 1.836, 1.828, 1.836, 1.828, 1.836
1.812, 1.813, 1.812, 1.824, 1.812, 1.721, 1.812, 1.767
1.794, 1.801, 1.794, 1.801, 1.794, 1.870, 1.794, 1.853
1.776, 1.813, 1.776, 1.807, 1.776, 1.813, 1.776, 1.784
1.758, 1.756, 1.758, 1.784, 1.758, 1.767, 1.758, 1.796
1.738, 1.784, 1.738, 2.272, 1.738, 1.744, 1.738, 1.778
1.718, 1.738, 1.718, 1.417, 1.718, 1.744, 1.718, 1.778
1.697, 1.784, 1.697, 1.767, 1.697, 1.778, 1.697, 1.727
1.676, 1.727, 1.676, 1.761, 1.676, 1.692, 1.676, 1.761
1.654, 1.704, 1.654, 1.692, 1.654, 1.733, 1.654, 1.698
1.631, 1.727, 1.631, 1.710, 1.631, 1.635, 1.631, 1.710
1.607, 1.675, 1.607, 1.669, 1.607, 1.710, 1.607, 1.698
1.583, 1.687, 1.583, 1.675, 1.583, 1.733, 1.583, 1.641
1.559, 1.635, 1.559, 1.641, 1.559, 1.618, 1.559, 1.618
1.533, 1.664, 1.533, 1.624, 1.533, 1.641, 1.533, 1.664
1.507, 1.601, 1.507, 1.595, 1.507, 1.560, 1.507, 1.687
1.481, 1.595, 1.481, 1.595, 1.481, 1.629, 1.481, 1.526
1.454, 1.589, 1.454, 1.578, 1.454, 1.394, 1.454, 1.583
1.426, 1.532, 1.426, 1.549, 1.426, 1.687, 1.426, 1.549
